20190831,20190814,74255Y706,7740,27.170000
20190831,20190802,74255Y706,1524,27.090000
20190831,20190805,74255Y706,2539,26.960000
20190831,20190806,74255Y706,2688,26.260000
20190831,20190809,74255Y706,4834,26.950000
20190831,20190801,74255Y706,1775,27.780000
20190915,20190823,74255Y706,565,26.910000
20190915,20190820,74255Y706,389,26.820000
20190915,20190819,74255Y706,389,26.550000
20190915,20190829,74255Y706,1729,26.490000
20190915,20190830,74255Y706,296,26.980000
20190915,20190828,74255Y706,1762,26.370000
20190915,20190826,74255Y706,705,26.340000
20190915,20190827,74255Y706,1523,26.490000
20190915,20190815,74255Y706,458,26.190000
20190915,20190821,74255Y706,544,26.800000
20190915,20190822,74255Y706,164,26.890000
20190915,20190816,74255Y706,840,26.280000
20190930,20190911,74255Y706,1354,27.630000
20190930,20190912,74255Y706,1146,27.910000
20190930,20190909,74255Y706,1077,27.440000
20190930,20190905,74255Y706,327,26.870000
20190930,20190903,74255Y706,293,26.880000
20190930,20190913,74255Y706,1147,28.280000
20190930,20190904,74255Y706,4,26.540000
20190930,20190910,74255Y706,1878,27.720000
20190930,20190906,74255Y706,671,27.370000
20191015,20190920,74255Y706,898,28.100000
20191015,20190923,74255Y706,498,28.050000
20191015,20190918,74255Y706,916,28.050000
20191015,20190930,74255Y706,3,27.800000
20191015,20190926,74255Y706,3,28.000000
20191015,20190927,74255Y706,3,28.020000
20191015,20190916,74255Y706,445,28.150000
20191015,20190919,74255Y706,916,28.150000
20191031,20191008,74255Y706,34,27.230000
20191031,20191011,74255Y706,13991,27.460000
20191031,20191001,74255Y706,150,28.080000
20191031,20191007,74255Y706,34,27.270000
20191031,20191009,74255Y706,33,27.080000
20191031,20191010,74255Y706,28,27.320000
20191115,20191016,74255Y706,233,28.100000
20191115,20191029,74255Y706,540,28.550000
20191115,20191030,74255Y706,1306,28.450000
20191115,20191018,74255Y706,99,28.080000
20191115,20191028,74255Y706,247,28.260000
20191115,20191031,74255Y706,1305,28.470000
20191115,20191015,74255Y706,222,27.780000
20191115,20191022,74255Y706,41,28.090000
20191115,20191017,74255Y706,99,28.040000
20191115,20191021,74255Y706,41,28.010000
20191130,20191114,74255Y706,72,28.940000
20191130,20191108,74255Y706,1275,28.880000
20191130,20191112,74255Y706,1370,28.970000
20191130,20191107,74255Y706,1025,28.850000
20191130,20191104,74255Y706,1134,28.970000
20191130,20191106,74255Y706,704,28.920000
20191130,20191101,74255Y706,1044,28.340000
20191215,20191118,74255Y706,88,29.160000
20191215,20191129,74255Y706,279,29.440000
20191215,20191115,74255Y706,77,28.880000
20191231,20191202,74255Y706,207,29.260000
20191231,20191205,74255Y706,1403,29.070000
20191231,20191211,74255Y706,15,29.230000
20191231,20191204,74255Y706,147,28.840000
20191231,20191210,74255Y706,1084,29.320000
20191231,20191206,74255Y706,1399,29.110000
20191231,20191212,74255Y706,200,29.330000
20191231,20191213,74255Y706,1825,29.570000
20191231,20191209,74255Y706,1035,29.380000
20191231,20191203,74255Y706,256,29.080000
20200115,20191220,74255Y706,484,29.910000
20200115,20191219,74255Y706,61,30.110000
20200115,20191226,74255Y706,1803,30.100000
20200115,20191217,74255Y706,1131,30.130000
20200115,20191223,74255Y706,1695,30.060000
20200115,20191230,74255Y706,849,30.130000
20200115,20191227,74255Y706,1603,30.360000
20200115,20191231,74255Y706,332,30.050000
20200115,20191224,74255Y706,2217,30.060000
20200115,20191218,74255Y706,1029,30.080000
20200115,20191216,74255Y706,1401,29.740000
20200131,20200106,74255Y706,354,29.840000
20200131,20200103,74255Y706,48,30.150000
20200131,20200108,74255Y706,895,29.930000
20200131,20200114,74255Y706,469,30.170000
20200131,20200107,74255Y706,136,29.930000
20200131,20200102,74255Y706,190,30.050000
20200131,20200110,74255Y706,329,30.180000
20200131,20200109,74255Y706,1575,30.070000
20200131,20200113,74255Y706,239,30.130000
20200215,20200123,74255Y706,1317,30.400000
20200215,20200130,74255Y706,1582,29.850000
20200215,20200117,74255Y706,1409,30.400000
20200215,20200121,74255Y706,1809,30.510000
20200215,20200116,74255Y706,881,30.280000
20200215,20200127,74255Y706,662,30.160000
20200215,20200124,74255Y706,726,30.280000
20200215,20200115,74255Y706,219,30.280000
20200215,20200129,74255Y706,1450,29.730000
20200215,20200122,74255Y706,2017,30.370000
20200215,20200128,74255Y706,511,29.630000
20200215,20200131,74255Y706,1054,29.710000
20200531,20200513,74255Y706,39,23.930000
20200531,20200512,74255Y706,39,24.380000
20200531,20200501,74255Y706,94,24.460000
20200531,20200511,74255Y706,39,24.500000
20200531,20200508,74255Y706,39,24.030000
20200531,20200504,74255Y706,265,23.820000
20200615,20200519,74255Y706,24,24.680000
20200615,20200528,74255Y706,46,25.600000
20200615,20200526,74255Y706,22,24.580000
20200615,20200518,74255Y706,2,23.700000
20200615,20200529,74255Y706,146,25.610000
20200615,20200520,74255Y706,24,24.430000
20200615,20200521,74255Y706,24,24.820000
20200615,20200522,74255Y706,24,24.560000
20200630,20200605,74255Y706,2225,26.660000
20200630,20200602,74255Y706,96,25.780000
20200630,20200612,74255Y706,444,25.510000
20200630,20200601,74255Y706,133,25.600000
20200630,20200611,74255Y706,75,27.010000
20200630,20200604,74255Y706,1467,26.620000
20200630,20200610,74255Y706,74,27.180000
20200715,20200626,74255Y706,7712,26.250000
20200715,20200619,74255Y706,1325,26.400000
20200715,20200618,74255Y706,238,26.480000
20200715,20200630,74255Y706,9547,25.980000
20200715,20200624,74255Y706,6409,26.640000
20200715,20200617,74255Y706,1241,26.440000
20200715,20200615,74255Y706,226,25.920000
20200715,20200623,74255Y706,5865,26.520000
20200715,20200625,74255Y706,6129,26.000000
20200715,20200616,74255Y706,1094,26.100000
20200715,20200622,74255Y706,2372,26.340000
20200715,20200629,74255Y706,9370,25.720000
20200731,20200706,74255Y706,2834,26.220000
20200731,20200713,74255Y706,3699,26.650000
20200731,20200709,74255Y706,3620,26.530000
20200731,20200702,74255Y706,2896,26.080000
20200731,20200708,74255Y706,3717,26.490000
20200731,20200707,74255Y706,3228,26.710000
20200731,20200710,74255Y706,3621,26.290000
20200731,20200714,74255Y706,397,26.520000
20200731,20200701,74255Y706,2881,26.270000
20200815,20200715,74255Y706,170,26.970000
20200815,20200720,74255Y706,1886,27.330000
20200815,20200729,74255Y706,3630,27.620000
20200815,20200716,74255Y706,992,27.260000
20200815,20200722,74255Y706,2266,27.610000
20200815,20200730,74255Y706,2919,28.100000
20200815,20200727,74255Y706,2860,27.590000
20200815,20200724,74255Y706,2477,27.630000
20200815,20200723,74255Y706,2186,27.850000
20200815,20200731,74255Y706,53,27.730000
20200815,20200717,74255Y706,1241,27.270000
20200815,20200721,74255Y706,2185,27.360000
20200815,20200728,74255Y706,3140,27.940000
20200831,20200807,74255Y706,511,28.090000
20200831,20200810,74255Y706,494,28.110000
20200831,20200805,74255Y706,733,27.850000
20200831,20200803,74255Y706,98,27.550000
20200831,20200806,74255Y706,553,27.990000
20200831,20200814,74255Y706,69,28.590000
20200831,20200813,74255Y706,105,28.710000
20200915,20200826,74255Y706,209,28.760000
20200915,20200827,74255Y706,1036,29.030000
20200915,20200825,74255Y706,125,28.800000
20200915,20200831,74255Y706,2002,29.170000
20200915,20200821,74255Y706,26,28.470000
20200915,20200820,74255Y706,36,28.510000
20200915,20200828,74255Y706,1312,29.110000
20200915,20200818,74255Y706,904,28.590000
20200915,20200817,74255Y706,304,28.450000
20200915,20200824,74255Y706,125,28.500000
20200930,20200904,74255Y706,925,28.710000
20200930,20200903,74255Y706,525,29.560000
20200930,20200901,74255Y706,294,29.010000
20200930,20200910,74255Y706,2,28.570000
20200930,20200908,74255Y706,764,28.730000
20201015,20200923,74255Y706,948,28.100000
20201015,20200918,74255Y706,104,28.720000
20201015,20200928,74255Y706,79,27.960000
20201015,20200929,74255Y706,86,28.350000
20201015,20200924,74255Y706,1295,27.680000
20201015,20200930,74255Y706,101,28.330000
20201015,20200915,74255Y706,1,28.650000
20201015,20200921,74255Y706,643,28.450000
20201015,20200922,74255Y706,547,27.980000
20201031,20201001,74255Y706,294,28.420000
20201031,20201002,74255Y706,551,28.070000
20201031,20201005,74255Y706,1,28.280000
20201115,20201022,74255Y706,1020,29.030000
20201115,20201029,74255Y706,1712,27.470000
20201115,20201027,74255Y706,1200,28.560000
20201115,20201023,74255Y706,1220,29.290000
20201115,20201028,74255Y706,1700,28.290000
20201115,20201021,74255Y706,539,29.160000
20201115,20201030,74255Y706,1412,27.880000
20201115,20201020,74255Y706,65,28.990000
20201115,20201026,74255Y706,1620,29.230000
20201130,20201102,74255Y706,1808,27.390000
20201130,20201113,74255Y706,2244,29.860000
20201130,20201106,74255Y706,1642,29.360000
20201130,20201109,74255Y706,1378,29.420000
20201130,20201104,74255Y706,1488,28.510000
20201130,20201110,74255Y706,1187,30.260000
20201130,20201105,74255Y706,1642,28.750000
20201130,20201103,74255Y706,1787,27.880000
20201130,20201112,74255Y706,1434,30.360000
20201215,20201127,74255Y706,5535,31.070000
20201215,20201120,74255Y706,2784,30.640000
20201215,20201125,74255Y706,3644,31.200000
20201215,20201117,74255Y706,2283,30.800000
20201215,20201123,74255Y706,3000,30.580000
20201215,20201124,74255Y706,3101,30.760000
20201215,20201119,74255Y706,2484,30.530000
20201215,20201130,74255Y706,4525,31.130000
20201215,20201116,74255Y706,2245,30.530000
20201215,20201118,74255Y706,1795,30.690000
20201231,20201214,74255Y706,1214,31.580000
20201231,20201211,74255Y706,1036,31.590000
20201231,20201201,74255Y706,6031,31.040000
20201231,20201204,74255Y706,1908,31.370000
20201231,20201203,74255Y706,2065,31.270000
20201231,20201207,74255Y706,1833,31.460000
20201231,20201209,74255Y706,1100,31.590000
20201231,20201208,74255Y706,553,31.580000
20201231,20201202,74255Y706,2469,31.300000
20201231,20201210,74255Y706,977,31.570000
20210115,20201231,74255Y706,1973,31.530000
20210115,20201228,74255Y706,7229,31.690000
20210115,20201218,74255Y706,405,31.910000
20210115,20201229,74255Y706,6083,32.150000
20210115,20201217,74255Y706,373,31.760000
20210115,20201224,74255Y706,6229,31.630000
20210115,20201223,74255Y706,1229,31.540000
20210115,20201222,74255Y706,182,31.710000
20210115,20201216,74255Y706,372,31.660000
20210115,20201221,74255Y706,508,31.840000
20210131,20210111,74255Y706,1995,32.350000
20210131,20210107,74255Y706,1,31.880000
20210131,20210112,74255Y706,1893,32.190000
20210131,20210104,74255Y706,2719,31.630000
20210131,20210108,74255Y706,1979,32.130000
20210131,20210106,74255Y706,914,31.630000
20210131,20210114,74255Y706,409,32.200000
20210131,20210105,74255Y706,2576,31.280000
20210215,20210119,74255Y706,417,31.990000
20220430,20220404,66538H195,8269,24.680000
20220430,20220413,66538H195,1386,24.340000
20220430,20220405,66538H195,30514,24.940000
20220430,20220407,66538H195,16103,24.540000
20220430,20220411,66538H195,34008,24.640000
20220430,20220406,66538H195,8697,24.700000
20220430,20220408,66538H195,30296,24.630000
20220430,20220412,66538H195,2065,24.420000
20220430,20220414,66538H195,11310,24.470000
20220515,20220420,66538H195,12829,24.440000
20220515,20220421,66538H195,1204,24.510000
20220515,20220422,66538H195,11202,24.210000
20220515,20220426,66538H195,6572,23.500000
20220515,20220429,66538H195,2230,23.680000
20220515,20220428,66538H195,1930,23.310000
20220515,20220419,66538H195,12532,24.220000
20220515,20220425,66538H195,18915,23.790000
20220515,20220418,66538H195,11397,24.470000
20220515,20220427,66538H195,2066,23.250000
20220531,20220510,66538H195,22,22.460000
20220531,20220502,66538H195,417,23.230000
20220531,20220504,66538H195,481,23.340000
20220531,20220506,66538H195,713,23.280000
20220531,20220505,66538H195,513,23.890000
20220531,20220503,66538H195,271,23.160000
20220531,20220509,66538H195,22,23.030000
20220531,20220513,66538H195,537,22.260000
20220615,20220516,66538H195,1937,22.750000
20220615,20220527,66538H195,49,23.190000
20220615,20220525,66538H195,610,22.760000
20220615,20220518,66538H195,2237,23.100000
20220615,20220520,66538H195,1230,22.270000
20220615,20220524,66538H195,1118,22.770000
20220615,20220526,66538H195,275,22.890000
20220615,20220517,66538H195,2137,22.760000
